text|label
總感覺，歷史這東西是發生在過去的，已經完成，一切都不可能假設，也無法用想像去還原它的真象。所以，相對於歷史小說，我更喜歡的是正史，甚或是野史。買這套書並看它，是一個很偶然的原因。因為要陪領導出趟遠差，怕旅途寂寞，順手拿了一本時寒冰的《中國怎麼辦》就上路了。而我的領導，不但極其喜好讀書，也是一個很有人格魅力的人，卻一路橫刀奪愛。最後，把書還我的時候向我推薦了《大秦帝國》。一回單位，就趕緊從當當網上訂購了這套書。我也算是奉命讀書吧，歷時一個半月，總算看完了，讀得不算細，也不算深，更談不上透，只簡單談幾點感覺吧。從本書的立意來說，正像作者的題記，是要獻給中國原生文明的光榮與夢想，他是這樣說的，也是這樣做的，他毫不吝嗇的給予了那個時代無與倫比的溢美之詞。我想，在中華文明經歷了夏、商、週三代的孕育和發展，到那個時候綻放出了絢爛的花朵，的確是一個充滿生命張力、激情夢想迸射的大變革時代，值得我們後來之人永遠的去研究和挖掘。雖然作者對自己喜愛的人，對自己喜歡的秦王朝，毫不掩飾的給予美化，稍顯有失偏頗，但確實合了他本來的題意，也無可厚非。從本書的結構來說，以從孝公商鞅變法起到秦二世亡國這二百餘年間秦國的幾個重大歷史片斷為線索，著重刻畫了幾位明主、重臣的內心、性格和才具，很有可讀性，讓人對整個歷史過程一目瞭然，特別是幾個重要歷史人物給人印象深刻。但是，在很多章節鋪排上，讓人感覺有些太過鬆散，有些時候讀過去，章節之間的歷史年代有所重合，甚至顛倒，我都不知道人到底是哪個年代，經常的是人物與歷史對不上號，因為是初讀，就不再一一列出具體所在了。不過，這可能是我歷史知識匱乏，也可能正是歷史小說有別於正史的特徵所在吧。要是以後再版的時候，我希望作者在整體佈局上能夠再緊湊些，在敘事的順序上能夠再簡明一些。從本書的內容來說，這部小說真的可以當作一部普及歷史知識的好書來讀，作者的原意是想盡力給我們還原歷史的原貌，以作者淵博的知識、優美的筆觸，也的確做到了。書中對先秦諸家的主張、各國風俗的異同、甚至是打造兵器、排兵佈陣都給予了細緻入微的描寫，讓我對那個時代有了更為深刻的認識，對我們先祖的聰明才智感到無比自豪。原來我看《英雄》，很為裡面的龐大壯觀的箭雨陣勢不解，以為那是老謀子故意製造出來的視覺效果，現在看來，我們先祖的確曾有那樣的輝煌陣容，與古羅馬的重裝騎兵方陣相比，毫不遜色。但最開始的那些武俠小說一樣的情節可能很符合當時那個崇俠尚武的時代，但還是過於誇張了，若能再改動一下，無疑會這部小說更顯厚重。從本書的語言來說，作者的文化功底深厚，對語言的駕馭能力達到了爐火純青的地步。對情節的展開，跌宕起伏，有張有弛；對場景的描寫，凜然生動，身臨其境；對人物的刻畫，形象逼真，真切感人。但也不是沒有沒有敗筆，對很多歷史背景的交待，作者顯然是怕讀者遺忘而不厭其煩的數次交待，因而顯得囉哩囉嗦，讓一些頗有隱喻色彩的章節和片段也變得索然無味了。瑕不掩瑜，無論怎麼說，這都是一部很好的歷史小說，是作者浸淫十幾年光陰而凝結的心血的結晶。我也希望，作者能在以後的修訂中不斷修改、完善，讓這部小說成為傳世名作，讓中華民族的原生文明再次大放光華，為中華民族的偉大復興提供強大的精神動力！|1
總的來說這本書還不錯，就是內容好像少了點，看完整本書就一個中心思想，中醫方面內容具多，像我們這樣沒有中醫基礎的，不會操作也不敢操作；當然，對一些簡單的操作可以做，比如現在我每晚都給孩子按腳，刺激眼的位置，主要是俺兩口子都是近視，前幾天孩子眼皮長了個小白點，就按了兩晚上，沒有了，也不知是不是按的原因，希望是吧，看看還是有好處的！|1
總的來說是受益匪淺！看過許多跟中醫沾邊的書，一直對於自身體質都比較困惑，總是兼具寒性體質和熱性體質兩者的特點，現在終於知道了，這是濕。原先沒想到一些不經意的生活習慣會引起這麼多後果，原來身體已經發出了這麼多的預警信號了！書中養生有很多是通過穴位實現的，本書關於穴位介紹比較適合沒有中醫基礎的人，可操作性較強。另外還有一些實用小藥方及簡單的健身方式。開卷有益，值得反覆讀。|1
總的來說，這本書如同男主安倍晴明一樣，平平淡淡的，波瀾不驚。很舒適溫暖的FEEL沒有大風大浪，爾虞我詐。有的只是午後櫻花樹下的浪漫情懷！女主沒有多能幹多聰明，好吃懶做！但不讓人討厭。文中也會有些令人捧腹的話語和想法但是就是由於太平平淡淡了，我都有點想不起書中的內容了，印象不深。作者的文筆不錯，人物塑造的很好，沒有偏離安倍晴明本來的性格。是一篇絕對的清水文吧|1
總的來說，這本書還是不錯的 質量也可以  內容很精彩 可以開闊大家的視野  送貨的速度也很快 —只需3天！不足之處：沒有對部分比較難的單詞做出註釋（有些詞一般的字典是查不到的）。有個別的拼寫錯誤雖然這本書美中有不足。但是，本人認為這本書值得讀！由於本人也是剛讀這本書，暫時不能對這本書的全部情況做到完全把握。本人以後在閱讀這本書的過程中會就其的優點和不足及時與大家交流！|1
字很大，買一本放在家裡給孩子查，另一本小的讓他帶到學校去。從1年級下學期開始老師就要求不認識的字要自己查，問題是作業裡的生字太多，孩子的眼睛哪經得起這樣折騰。孩子現在二年級，上次檢查班上已有不少孩子視力下降，有的已戴上眼鏡，所以趕快買上這本大版的字典。各位本爸爸媽媽注意，因為大、小版的頁碼不同，所以小版的也要買一本放在書包裡。學校裡老師有時會有查字典比賽什麼的，頁碼不同又麻煩了。|1
字都打印得很清晰，但也有不少謬誤，間隔佈置合宜，不會太密也不會太疏。紙面整潔，看起來很舒服，封底面橡膠的厚皮本能有效防止書籍損壞，裝訂牢實，也方便攜帶。大愛簡愛的英文原著，那種語言魅力勝於言表，男女主角之間的表白傾訴扣人心弦，文字實在太贊，行雲流水地寫出來深刻細膩，動用大量的比喻以及心理描寫讓人情與字移。|1
自由是令人嚮往的，但是有時我們會很盲目，以為自己的自由就可以代替天下人的自由。自由是什麼呢？自由是在不影響他人的自由的情況下的自由。這是一個複雜的體系，非三言兩語所能解釋的清楚的。但是，我們必須牢牢記住，我們的自由是得之不易的，別人的自由也是神聖不可冒犯的。在尊重自己的時候也得好好的尊重別人，這是我們獲得自由的必要前提，也是我們獲得自由的重要保障，沒有人可以為所欲為。自由是我們人類的重要的福祉，沒有自由，我們的個性將被泯滅，我們的行動將被制約，我們的財富也將由於這些而減少。社會的福利由於創造而生，由於無為而滅。誰能夠承擔得起這樣的責任：消滅社會的財富！我們是社會的功臣，更是自己的功臣。我們勞動，生產自己善於生產的東西，交換自己不善於生產的東西，因此，社會的效率提高了。這得益於自由的環境，我們能夠自由的生產自己想生產的東西。我們排斥邪惡，它使我們社會的總財富減少，因此，我們限制其自由。其目的是為了更好地發揮自由的功用。|1
自己在生孩子前後買了好幾本育兒書，看下來這本最實用。因為他很體貼，最能消除新媽媽的緊張。新媽媽需要擔驚受怕的事情已經很多了。這本書總是說，沒關係，這樣也是可以的，只要你的孩子常常笑，有活力，不要緊盯著身高體重大便顏色等問題不放。雖然我不喜歡其中有些日本化的語氣，但是相比其他的書，他真的很好。日本人做事情真的很體貼的。我們什麼時候能做出自己的經典啊～|1
自己馬上就有寶寶了，期待著寶寶降臨人世，所以提前看看家教方面的書籍。看了這本書，真的很好。不但叢中可以學到教育孩子的方法，自己也叢中收穫很多。猶太民族經歷了那麼多的戰爭、追殺、迫害還能依然存在，而且很多猶太人成了世界首富。並在其他領域取得了驕人的成績，不可以不承認，這個種族的優秀，也不能否認這和他們從小接受的教育存在著重要的關係。這本書值得看值得仔細研究。|1
自己的體質是什麼類型的，該怎樣養生，看了這本書讓我一下子找到了方向。以前自己的飲食習慣並不合理，多葷腥少蔬果，長期下來得了便秘，非常痛苦。為此養生的書看了不少，但針對性不夠強。《中醫體質養生》重視個體差異，根據書中的建議，吃了一味中成藥，見效很快，也沒有產生平時吃洩藥的副作用。對體質分析得非常透徹的目前只發現這一本，隆重推薦。|1
自打買回來以後，六歲的兒子就天天抱著看。書中可愛的動物造型，別緻的小貼紙，符合聖經原則的教導，都讓他感覺很親切，很信賴。教會的主日學也可以購買。即使是不信基督教的朋友，讓孩子看看這樣的書，可以幫助培養孩子養成良好的品德。這本書是西方人寫的，由此也可見西方人的價值觀——以《聖經》為依據。西方文化的源頭，到現在還一代一代的傳承，其中說明了什麼問題，值得中國家長深思。|1
准、新媽媽們，推薦你們看看哈！每個媽媽都是有「奶」的，沒有哪個媽媽沒有「奶」，如果別人說你沒有「奶」，或者你感覺你沒有「奶」，那都是你沒有盡力「下奶」的問題，沒有想做一頭「好奶牛」我非常堅信這句話。。。支持母乳，母乳是寶寶最好食物；寶寶是非常需要媽媽的母乳，媽媽的「乳房」是寶寶最好的安撫品。。。有了這母乳媽媽的育兒手記，一直支持我走到現在，我感覺非常非常愉悅。|1
追源溯流，指明詳細出處，提供豐富便證，現每條典故的含義和用法。本詞典是我國詞典大家族的一個新成員。詞典的每一個詞條包括語義、典故來源和舉例三個部分。英語典故是英語語言和文化寶庫中的重要組成部分,是民族文化的積澱和民族智慧的結晶.典故寓意深刻、民族色彩濃厚,具有很強的修辭作用.英語的典故構成形式多樣,來源極其廣泛.瞭解並熟悉一些常見的英語典故有助於我們瞭解英語國家的文化、習俗|1
追加幾句：有好多真正的大師，是可以作為大師這個稱號的標準的，庫布裡克就是這麼一位。假如您誤以為今天中國的某位導演也算是大師的話，可以看看庫布裡克，看看《大開眼戒》，對照一下不太好算的差距。如果哪位導演你真心在有生之年把成為大師作為目標的話，也勸您看看《大開眼戒》，給自己樹立一個標竿。|1
樁樁的文字讓人讀起來非常舒服，如清泉細流沁如人心，我一直很喜歡。在這本書中也感受到作者的用心，在不斷求變求新。作者為女豬設定的前世男身，讓我接受了很久，看著總有些彆扭。呵呵～故事構架大氣而精巧，其中爾虞我詐的算計太多，旁支伏筆也多，更像是一部江湖大戲而非言情，故事中情感描寫略顯薄弱，這方面個人感覺不如「青蘿」。|1
專心的用一輩子的時間，只愛一個人。這就是愛情中的極致了吧，於是《癡相公》把這樣的唯美愛情，一一鋪就，濃墨重彩。珍兒與之心，從最初的愛上，到經歷了坎坷，抵制了誘惑，始終如一，只深愛對方。愛情中的把持與堅韌，真的太讓人感動。哪怕，之心是癡的，那又怎樣，他知道如何愛一個人，並且深信不疑，自己的愛可以一心人，共白首。前世的姻緣，現世的嬋娟。|1
逐行逐字看完了步步為營，八個故事裡蘊涵的職場哲學讓人若有所思。對比小說，回過頭看自己走過的路，發現，沒有前人的指導點撥，職場這條路是摸著石頭過河，是一個人披荊斬棘。幸好，現在看到你還不算太遲。幸好，你照亮我前方幽長的路。|1
茱莉的生活一下子從繁華的社交界轉入了別人眼中勞累而無趣的孤兒院中，她所面對的人也從八面玲瓏的成人中轉入了困苦無依的孩子們中，她的親密伴侶從一個人人眼中的有魅力的成功男士變成一個硬直、了無情趣的醫生，當中的轉變，心情的跌蕩起伏很難用三言兩語說清楚，偏偏在這本書裡，作者用兒童都能明白的淺顯語言說了個一清二楚，而且叫人接受這些轉變十分自然合理，功力非同一般。|1
